機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師
350102C316,輝馥復健專科診所,02-27715702,臺北市大安區,臺北市大安區忠孝東路4段218之5號2樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C745,百康診所,27116362,臺北市大安區,臺北市大安區忠孝東路四段333號8樓之3,"泌尿科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50E+110,樂奕診所,02-87733339,臺北市大安區,臺北市大安區大安路1段144巷5號,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3701028036,泰樺美學牙醫診所,27061128,臺北市大安區,臺北市大安區復興南路1段287號5樓之1,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D993,緻妍國際醫學美容診所,02-27529393,臺北市大安區,臺北市大安區建國南路1段165號(3樓),"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D519,超越復健診所,23620233,臺北市大安區,臺北市大安區羅斯福路二段81巷1號3、4、5樓,"復健科,",2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0
350102E338,佳思優整形醫美診所,918633698,臺北市大安區,臺北市大安區新生南路1段153號2樓、2樓之1,"外科,整形外科,",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028018,世貿牙醫診所,27542401,臺北市大安區,臺北市大安區信義路4段311號2樓、313號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D377,福康診所,2721-9738,臺北市大安區,臺北市大安區忠孝東路三段247之1號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024058,天一堂中醫診所,27113579,臺北市大安區,臺北市大安區忠孝東路4段153號4樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024129,禾頤中醫診所,87717176,臺北市大安區,臺北市大安區忠孝東路4段231號11樓之1,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D742,安諾診所,77115566,臺北市大安區,臺北市大安區忠孝東路4段176之1號6樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028134,大馨牙醫診所,27112169,臺北市大安區,臺北市大安區敦化南路一段180號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028045,舒麗爾牙醫診所,(02)27110717,臺北市大安區,臺北市大安區敦化南路1段216號5樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028107,耀美牙醫診所,27718686,臺北市大安區,臺北市大安區忠孝東路4段1號3樓、4樓,"牙醫一般科,",0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801023999,樂業中醫診所,02-87322199,臺北市大安區,臺北市大安區樂業街59號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701027824,貝麗牙醫診所,27788853,臺北市大安區,臺北市大安區敦化南路一段192號2樓之1,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C772,鴻馨診所,2701-8692,臺北市大安區,臺北市大安區大安路2段86之1號,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C487,珍世明眼科診所,27552298,臺北市大安區,臺北市大安區信義路4段98號2樓,"眼科,",0,0,0,0,4,0,2,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C530,馨思診所,(02)3393-3369,臺北市大安區,臺北市大安區羅斯福路2段41號7樓之1,"精神科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0
3801023882,田逸堂中醫診所,23633988,臺北市大安區,臺北市大安區新生南路3段23號2樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C183,願麗醫美診所,27311732,臺北市大安區,臺北市大安區仁愛路4段33號2樓之1,"整形外科,",0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701027977,踏石牙醫診所,87326633,臺北市大安區,臺北市大安區樂利路42巷2號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C156,華特診所,,臺北市大安區,臺北市大安區忠孝東路四段341號5樓之1,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102C192,名媛芭比時尚醫美診所,02-77137886,臺北市大安區,臺北市大安區信義路4段380號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701027922,錠珹牙醫診所,23690011,臺北市大安區,臺北市大安區羅斯福路2段105號2樓之1,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3701027860,新禾牙醫診所,02-27720750,臺北市大安區,臺北市大安區仁愛路三段49號、49號地下一層、49號之1、49號地下一層之1,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028438,嶺先牙醫診所,27408528,臺北市大安區,臺北市大安區敦化南路1段228號3樓、9樓,"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028456,瑞佛牙醫診所,87734588,臺北市大安區,臺北市大安區忠孝東路三段305號6樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F399,芮禾診所,27212333,臺北市大安區,臺北市大安區大安路一段133號5樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E954,靚優健康醫學美容診所,928088339,臺北市大安區,臺北市大安區忠孝東路4段126之6號（A座6樓）,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F102,A ONE 高階鼻美型診所,02-23660321,臺北市大安區,臺北市大安區羅斯福路3段309號3樓之2,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F040,元晨診所,02-27786008,臺北市大安區,臺北市大安區忠孝東路四段1號9樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F479,女神時尚診所,02-27526931,臺北市大安區,臺北市大安區忠孝東路4段329號7樓之1,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E909,大安身心診所,02-23658680,臺北市大安區,臺北市大安區和平東路2段18之9號,"精神科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F219,甯寓美學診所,02-23223666,臺北市大安區,臺北市大安區信義路2段198巷5號（1、2樓）,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F255,陽光燦亮診所,27521413,臺北市大安區,臺北市大安區忠孝東路四段166號7樓之3,"整形外科,",0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F237,聖諦亞健康管理診所,27818886,臺北市大安區,臺北市大安區仁愛路四段109號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3801024281,古亭京都堂中醫診所,02-23652700,臺北市大安區,臺北市大安區羅斯福路2段115號(實際營業地址：1樓、2樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50E+94,星美妍國際醫美診所,02-87720809,臺北市大安區,臺北市大安區忠孝東路4段120之15號(3樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024003,御守堂中醫診所,27323677.09,臺北市大安區,臺北市大安區和平東路3段113號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028125,新華陀牙醫診所,02-27784988,臺北市大安區,臺北市大安區復興南路1段206號4樓之1,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D715,韓風時尚整形外科診所,27509393,臺北市大安區,臺北市大安區忠孝東路四段219號9樓,"整形外科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50E+192,亞妮詩整形外科診所,27118389,臺北市大安區,臺北市大安區忠孝東路4段218之1號13樓,"整形外科,",0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024101,鄭振鴻中醫診所,02-33222130,臺北市大安區,臺北市大安區羅斯福路2段49號4樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D975,台生診所,2711-2217,臺北市大安區,臺北市大安區忠孝東路4段341號8樓之2,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028303,晨光牙醫診所,23253322,臺北市大安區,臺北市大安區四維路170巷1號(實際營業地址:1樓、2樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024183,廣軒中醫診所,27417792,臺北市大安區,臺北市大安區光復南路308巷29號2樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F175,大安双眼明眼科診所,27781988,臺北市大安區,臺北市大安區復興南路1段103號2樓之1,"眼科,",0,0,0,0,2,0,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F139,青熙美學診所,27787221,臺北市大安區,臺北市大安區忠孝東路四段120之8號(8樓),"整形外科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024192,張惠琴中醫診所,02-27752555,臺北市大安區,臺北市大安區忠孝東路4段60號2樓之2、2樓之3,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E669,羅丹診所,27318037,臺北市大安區,臺北市大安區忠孝東路4段312號12樓、12樓之1、12樓之2、12樓之3、12樓之4,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028394,怡登敦南牙醫診所,02-77301789,臺北市大安區,臺北市大安區大安路1段119巷1號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E516,全新大安診所,02-27526063,臺北市大安區,臺北市大安區大安路1段101巷10號4樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3801024370,京都堂中醫診所,2772-8186,臺北市大安區,臺北市大安區忠孝東路4段205巷25號1樓、25號2樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50E+306,華育婦產科診所,27099966,臺北市大安區,臺北市大安區敦化南路二段39號12樓之1,"婦產科,",0,0,0,0,0,0,2,0,0,2,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
350102E776,享艾美時尚診所,(02)7751-5320,臺北市大安區,臺北市大安區忠孝東路4段333號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E981,原綺診所,02-23943399,臺北市大安區,臺北市大安區金山南路2段3號5樓、6樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F022,信禾診所,27035758,臺北市大安區,臺北市大安區信義路4段281號2樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50E+226,夏娃診所,23661664,臺北市大安區,臺北市大安區師大路68巷2號2樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50E+290,和平婦產科診所,02-23621113,臺北市大安區,臺北市大安區和平東路1段180號5樓,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
350102E678,樂力適診所,27730388,臺北市大安區,臺北市大安區忠孝東路3段305號4樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
350102F031,成長空間診所,87723601,臺北市大安區,臺北市大安區敦化南路一段236巷29號,"西醫一般科,",0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350102D475,童話時尚診所,275558888.1,臺北市大安區,臺北市大安區安和路2段20巷8號、10號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701027995,琳安牙醫診所,27089528,臺北市大安區,臺北市大安區信義路四段138號3樓、140號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028072,怡登牙醫診所,277306755,臺北市大安區,臺北市大安區復興南路二段151巷39號,"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D359,愛玩美診所,27077686,臺北市大安區,臺北市大安區復興南路一段321號2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028250,安居牙醫診所,02-27351682,臺北市大安區,臺北市大安區安居街46巷1號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501021219,秀傳醫院,27717172,臺北市大安區,臺北市大安區光復南路116巷1、3、5號1至4樓及地下1樓,"內科,外科,婦產科,皮膚科,",0,0,0,0,0,0,5,0,0,2,0,20,6,0,0,1,0,1,0,2,0,0,0,3,0,0,1
3701028027,明日美牙醫診所,02-27318833,臺北市大安區,臺北市大安區忠孝東路四段210號5樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102D733,富盈診所,02-66363996,臺北市大安區,臺北市大安區基隆路2段172之1號2樓、2樓之1、2樓之2、2樓之3、3樓、3樓之1、3樓之2、3樓之3、3樓之4,"西醫一般科,",0,0,0,0,0,0,3,0,0,1,0,16,2,0,0,1,0,0,0,5,0,0,0,0,0,0,2
350102D260,米漾診所,27557508,臺北市大安區,臺北市大安區信義路3段200號12樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801023944,醫心堂中醫診所,27840007,臺北市大安區,臺北市大安區信義路4段267號2樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028170,富國牙醫診所,02-27712818、27773321,臺北市大安區,臺北市大安區復興南路1段227號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F531,立澄診所,27408768,臺北市大安區,臺北市大安區忠孝東路3段259號3樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024405,葉姿麟中醫診所,02-2701-9966,臺北市大安區,臺北市大安區瑞安街23巷14號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024521,雲鼎中醫診所,02-27513377,臺北市大安區,臺北市大安區光復南路304號、306號,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F737,向陽身心診所,920270380,臺北市大安區,臺北市大安區忠孝東路4段218之2號2樓,"精神科,",0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
350102F586,日本元氣診所,0937-424-577,臺北市大安區,臺北市大安區敦化南路2段267號17樓之5,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F693,聯新國際診所,27216698,臺北市大安區,臺北市大安區仁愛路4段77號3樓、3樓之1,"復健科,",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
350102G234,伊生診所,(02)27751301,臺北市大安區,臺北市大安區忠孝東路4段216巷32弄15號(1樓)、20號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350102F648,膚適美診所,27782883,臺北市大安區,臺北市大安區忠孝東路4段76號6樓之4、8樓之4、8樓之3,"西醫一般科,",0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028581,杏霖牙醫診所,02-23255090,臺北市大安區,臺北市大安區安和路2段64號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F997,熙之美醫美診所,23250582,臺北市大安區,臺北市大安區復興南路1段249號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102G065,麗生時尚美學診所,25707118,臺北市大安區,臺北市大安區安和路1段21巷17號1樓,"整形外科,",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F077,三豐診所,02-27080168,臺北市大安區,臺北市大安區信義路3段23號、23號2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F095,米羅美漾診所,27008855,臺北市大安區,臺北市大安區忠孝東路4段183號8樓之4,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F317,忠孝安媞婦產科診所,02-27114998,臺北市大安區,臺北市大安區忠孝東路4段59號7樓之4,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E883,永茂忠孝診所,02-27716610,臺北市大安區,臺北市大安區忠孝東路4段231號6樓之1、6樓之2,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028385,拇山兒童牙科暨齒顎矯正牙醫診所,23787758,臺北市大安區,臺北市大安區基隆路2段172之4號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E703,健全醫美診所,27018018,臺北市大安區,臺北市大安區信義路三段151號4樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F326,采依診所,,臺北市大安區,臺北市大安區羅斯福路2段41號7樓之2,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F371,微媞時尚診所,27219663,臺北市大安區,臺北市大安區忠孝東路四段250號2樓及2樓之6,"外科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028447,晶喜美牙醫診所,27751459,臺北市大安區,臺北市大安區忠孝東路4段333號12樓之1,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F157,樂活診所,02-23683883,臺北市大安區,臺北市大安區師大路12號(實際營業地址：1樓、3樓),"家庭醫學科,神經科,復健科,麻醉科,",0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0
3801024236,佑昌中醫診所,02-23625866,臺北市大安區,臺北市大安區羅斯福路3段29號2樓、2樓之1,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F111,比鼻八千代診所,02-8773-0011,臺北市大安區,臺北市大安區復興南路一段200號5樓、5樓之1,"西醫一般科,",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F362,賽爾拉雅特時尚診所,27553899,臺北市大安區,臺北市大安區仁愛路4段122巷26號(含地下1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E534,天美診所,27002698,臺北市大安區,臺北市大安區復興南路二段82號3樓,"外科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E605,維納斯時尚診所,02-23212278,臺北市大安區,臺北市大安區金山南路2段3號3樓、9樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024245,善緣中醫診所,27721331,臺北市大安區,臺北市大安區忠孝東路3段261號5樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024227,明悅中醫診所,27713370,臺北市大安區,臺北市大安區忠孝東路4段210之1號9樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028376,得愉牙醫診所,27760678,臺北市大安區,臺北市大安區復興南路1段107巷5弄27號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024361,康禾中醫診所,02-23630363,臺北市大安區,臺北市大安區羅斯福路3段275號2樓、2樓之1,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024254,上璽中醫診所,27013103,臺北市大安區,臺北市大安區信義路4段1號7樓之1,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102G109,宇川自然醫學診所,27060216,臺北市大安區,臺北市大安區敦化南路1段259號2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102G083,日安健康診所,27718218,臺北市大安區,臺北市大安區仁愛路4段33號6樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350102F424,宏康復健專科診所,02-27550134,臺北市大安區,臺北市大安區信義路4段134號及134號2樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
350102F764,大師美學診所,87713377,臺北市大安區,臺北市大安區復興南路1段204號3樓之1、3樓之2,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F184,安東診所,02-23786111,臺北市大安區,臺北市大安區和平東路2段229號(1樓、2樓),"兒科,",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E481,樂芙美形診所,27119885,臺北市大安區,臺北市大安區忠孝東路4段166號8樓之1,"西醫一般科,",0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E945,國際整形外科診所,27786148,臺北市大安區,臺北市大安區忠孝東路4段59號5樓之2、之3,"整形外科,",0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E990,台北亞緻整形外科診所,27067760,臺北市大安區,臺北市大安區仁愛路4段2號5樓,"整形外科,",0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701028312,馨適牙醫診所,02-27840012,臺北市大安區,臺北市大安區建國南路1段300號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F433,秀寧診所,02-27513300,臺北市大安區,臺北市大安區光復南路116巷1號5樓、3號5樓、5號5樓(實際營業地址：6樓),"外科,",0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E454,璞美整形外科醫美診所,02-27718080,臺北市大安區,臺北市大安區復興南路1段222號6樓,"整形外科,",0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E472,蜜絲歐妮診所,2771-1116,臺北市大安區,臺北市大安區忠孝東路4段126之24號(12樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102E696,漫雲思境診所,27552000,臺北市大安區,臺北市大安區瑞安街61巷1弄5號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801024263,元天中醫診所,27090013,臺北市大安區,臺北市大安區安和路1段112巷13號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102F273,聖緹雅醫美皮膚科診所,27755680,臺北市大安區,臺北市大安區仁愛路四段107號13樓,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350102G618,小岩井診所,( 02)2741-0100,臺北市大安區,臺北市大安區光復南路260巷23號2樓,"西醫一般科,",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
